,timestamp,cpu usage,memory usage
399,12:52:30,0.1,1.5
400,12:52:31,0.2,1.5
401,12:52:32,3.6,3.9
402,12:52:33,19.8,20.0
403,12:52:34,20.2,27.8
404,12:52:35,19.8,27.8
405,12:52:36,20.0,27.8
406,12:52:37,19.7,27.8
407,12:52:38,19.9,27.8
408,12:52:39,19.8,27.8
409,12:52:40,19.7,27.8
410,12:52:41,19.8,27.8
411,12:52:42,19.9,27.8
412,12:52:43,19.7,27.8
413,12:52:44,19.8,27.8
414,12:52:45,19.7,27.8
415,12:52:46,19.8,27.8
416,12:52:47,19.8,27.8
417,12:52:48,19.7,27.8
418,12:52:49,19.7,27.8
419,12:52:50,20.1,27.8
420,12:52:51,19.7,27.8
421,12:52:52,19.7,27.8
422,12:52:53,19.8,27.8
423,12:52:54,19.7,27.8
424,12:52:55,19.7,27.8
425,12:52:56,19.8,27.8
426,12:52:57,19.9,27.8
427,12:52:58,19.8,27.8
428,12:52:59,19.8,27.8
429,12:53:00,19.7,27.8
430,12:53:01,19.8,27.8
431,12:53:02,19.7,3.0
432,12:53:03,0.5,1.5
433,12:53:04,0.1,1.5
434,12:53:05,0.4,1.5
435,12:53:06,0.1,1.5
436,12:53:07,0.1,1.5
437,12:53:08,10.2,9.9
438,12:53:09,21.6,29.0
439,12:53:10,21.7,30.2
440,12:53:11,21.5,30.2
441,12:53:12,21.5,30.2
442,12:53:13,21.6,30.2
443,12:53:14,21.6,30.2
444,12:53:15,21.5,30.2
445,12:53:16,21.6,30.2
446,12:53:17,21.7,30.2
447,12:53:18,21.6,30.2
448,12:53:19,21.6,30.1
449,12:53:20,21.6,30.1
450,12:53:21,21.5,30.1
451,12:53:22,21.5,30.1
452,12:53:23,21.6,30.1
453,12:53:24,21.7,30.1
454,12:53:25,21.6,30.1
455,12:53:26,21.6,30.1
456,12:53:27,21.5,30.1
457,12:53:28,21.6,30.1
458,12:53:29,21.8,30.1
459,12:53:30,21.6,30.1
460,12:53:31,21.6,30.2
461,12:53:32,21.6,30.2
462,12:53:33,21.6,30.2
463,12:53:34,21.6,30.2
464,12:53:35,21.6,30.1
465,12:53:36,21.6,30.1
466,12:53:37,21.5,30.1
467,12:53:38,15.6,1.5
468,12:53:39,0.1,1.5
469,12:53:40,0.1,1.5
470,12:53:41,1.2,1.5
471,12:53:42,13.5,8.4
472,12:53:43,23.4,27.1
473,12:53:44,23.3,32.5
474,12:53:45,23.4,32.5
475,12:53:46,23.3,32.5
476,12:53:47,23.4,32.5
477,12:53:48,23.3,32.5
478,12:53:49,23.3,32.5
479,12:53:50,23.4,32.5
480,12:53:51,23.3,32.5
481,12:53:52,23.3,32.5
482,12:53:53,23.4,32.5
483,12:53:54,23.5,32.5
484,12:53:55,23.3,32.5
485,12:53:56,23.3,32.5
486,12:53:57,23.5,32.5
487,12:53:58,23.3,32.5
488,12:53:59,23.4,32.5
489,12:54:00,23.3,32.5
490,12:54:01,23.3,32.5
491,12:54:02,23.4,32.5
492,12:54:03,23.4,32.5
493,12:54:04,23.7,32.6
494,12:54:05,23.4,32.6
495,12:54:06,23.4,32.6
496,12:54:07,23.6,32.6
497,12:54:08,23.3,32.6
498,12:54:09,23.4,32.6
499,12:54:10,23.5,32.6
500,12:54:11,23.3,32.6
501,12:54:12,18.6,1.5
502,12:54:13,0.1,1.5
503,12:54:14,0.1,1.5
504,12:54:15,0.1,1.5
505,12:54:16,0.1,1.5
506,12:54:17,24.5,20.5
507,12:54:18,25.2,34.9
508,12:54:19,25.1,34.9
509,12:54:20,25.1,34.9
510,12:54:21,25.1,34.9
511,12:54:22,25.0,34.9
512,12:54:23,25.2,34.9
513,12:54:24,25.1,34.9
514,12:54:25,25.2,34.9
515,12:54:26,25.2,34.9
516,12:54:27,25.0,34.9
517,12:54:28,25.1,34.9
518,12:54:29,25.2,34.9
519,12:54:30,25.1,34.9
520,12:54:31,25.1,34.9
521,12:54:32,25.1,34.9
522,12:54:33,25.0,34.9
523,12:54:34,25.7,34.9
524,12:54:35,25.6,34.9
525,12:54:36,25.1,34.9
526,12:54:37,25.1,34.9
527,12:54:38,25.3,34.9
