,0,1,2,3
493,12:57:52,26.9,1.5,289.2
494,12:57:53,26.9,1.5,289.5
495,12:57:54,26.9,1.5,289.6
496,12:57:55,26.9,1.5,289.7
498,12:57:57,26.9,1.5,290
499,12:57:58,26.9,1.5,290.1
471,12:57:30,27,1.5,158.2
473,12:57:32,27.1,1.5,223.4
476,12:57:35,27.1,1.5,282.3
1650,13:17:16,27.2,1.5,392
491,12:57:50,27.3,1.5,288.7
817,13:03:17,27.5,1.5,384.3
1388,13:13:54,27.5,1.5,399.3
505,12:58:04,28.6,1.5,185.6
507,12:58:06,28.6,1.5,291.2
509,12:58:08,28.6,1.5,296.9
511,12:58:10,28.6,1.5,296.4
512,12:58:11,28.6,1.5,296.9
514,12:58:13,28.6,1.5,297.7
517,12:58:16,28.6,1.5,298.8
519,12:58:18,28.6,1.5,299.5
520,12:58:19,28.6,1.5,299.7
524,12:58:23,28.6,1.5,300.7
526,12:58:25,28.6,1.5,301
527,12:58:26,28.6,1.5,301.3
532,12:58:31,28.6,1.5,296.3
506,12:58:05,28.7,1.5,291
508,12:58:07,28.7,1.5,291.6
510,12:58:09,28.7,1.5,296.7
513,12:58:12,28.7,1.5,297.3
515,12:58:14,28.7,1.5,298.1
516,12:58:15,28.7,1.5,298.5
518,12:58:17,28.7,1.5,299.1
523,12:58:22,28.7,1.5,300.5
525,12:58:24,28.7,1.5,300.8
529,12:58:28,28.7,1.5,301.8
533,12:58:32,28.7,1.5,296.7
521,12:58:20,28.8,1.5,300
522,12:58:21,28.8,1.5,300.3
530,12:58:29,28.8,1.5,301.8
531,12:58:30,28.8,1.5,290
528,12:58:27,28.9,1.5,301.5
989,13:06:09,29.2,1.5,123.4
885,13:04:25,30.2,1.5,392.1
541,12:58:40,30.4,1.5,210
543,12:58:42,30.4,1.5,284.9
547,12:58:46,30.4,1.5,298.3
549,12:58:48,30.4,1.5,285.3
550,12:58:49,30.4,1.5,279
551,12:58:50,30.4,1.5,279.3
553,12:58:52,30.4,1.5,279.7
556,12:58:55,30.4,1.5,287.6
563,12:59:02,30.4,1.5,309.9
542,12:58:41,30.5,1.5,223
544,12:58:43,30.5,1.5,302.8
545,12:58:44,30.5,1.5,296.9
548,12:58:47,30.5,1.5,297.8
554,12:58:53,30.5,1.5,287.8
558,12:58:57,30.5,1.5,293.2
560,12:58:59,30.5,1.5,299.2
564,12:59:03,30.5,1.5,310.1
567,12:59:06,30.5,1.5,298.1
568,12:59:07,30.5,1.5,298.3
546,12:58:45,30.6,1.5,291.4
557,12:58:56,30.6,1.5,292.9
559,12:58:58,30.6,1.5,298.8
561,12:59:00,30.6,1.5,309.3
562,12:59:01,30.6,1.5,309.5
540,12:58:39,30.7,1.5,157.8
552,12:58:51,30.7,1.5,279.5
555,12:58:54,30.7,1.5,287.6
985,13:06:05,31.5,1.5,391.7
565,12:59:04,31.9,1.4,310.2
1858,13:20:45,32,1.5,123.6
574,12:59:13,32.2,1.5,174.6
576,12:59:15,32.2,1.5,308.9
577,12:59:16,32.2,1.5,309.5
579,12:59:18,32.2,1.5,317.6
580,12:59:19,32.2,1.5,317.3
581,12:59:20,32.2,1.5,308.5
583,12:59:22,32.2,1.5,296.6
585,12:59:24,32.2,1.5,297
597,12:59:36,32.2,1.5,321.3
599,12:59:38,32.2,1.5,316
602,12:59:41,32.2,1.5,323.7
575,12:59:14,32.3,1.5,308.5
578,12:59:17,32.3,1.5,310
584,12:59:23,32.3,1.5,297
586,12:59:25,32.3,1.5,297.3
587,12:59:26,32.3,1.5,310.3
588,12:59:27,32.3,1.5,318.1
589,12:59:28,32.3,1.5,318.5
591,12:59:30,32.3,1.5,319.5
592,12:59:31,32.3,1.5,319.9
593,12:59:32,32.3,1.5,320.4
594,12:59:33,32.3,1.5,320.9
595,12:59:34,32.3,1.5,321.3
596,12:59:35,32.3,1.5,321.7
598,12:59:37,32.3,1.5,315.8
600,12:59:39,32.3,1.5,322.7
710,13:01:29,32.3,1.5,360.8
590,12:59:29,32.4,1.5,319
601,12:59:40,32.4,1.5,323.2
582,12:59:21,32.6,1.5,296.5
566,12:59:05,33.3,1.5,310.3
634,13:00:13,33.9,1.5,331.5
613,12:59:52,34,1.5,261.8
615,12:59:54,34,1.5,323.5
616,12:59:55,34,1.5,329.4
617,12:59:56,34,1.5,329.5
619,12:59:58,34,1.5,322.5
621,13:00:00,34,1.5,323.1
623,13:00:02,34,1.5,330.3
627,13:00:06,34,1.5,322.1
629,13:00:08,34,1.5,321.5
630,13:00:09,34,1.5,322
631,13:00:10,34,1.5,331.1
632,13:00:11,34,1.5,331.3
636,13:00:15,34,1.5,331.8
639,13:00:18,34,1.5,332.8
611,12:59:50,34.1,1.5,127.3
614,12:59:53,34.1,1.5,308.9
618,12:59:57,34.1,1.5,329.3
620,12:59:59,34.1,1.5,322.6
622,13:00:01,34.1,1.5,330.2
624,13:00:03,34.1,1.5,330.5
625,13:00:04,34.1,1.5,330.5
626,13:00:05,34.1,1.5,330.2
628,13:00:07,34.1,1.5,321.8
633,13:00:12,34.1,1.5,331.4
637,13:00:16,34.1,1.5,332.1
638,13:00:17,34.1,1.5,332.4
635,13:00:14,34.4,1.5,331.8
612,12:59:51,34.5,1.5,249.6
1179,13:09:19,35.6,1.5,146.8
647,13:00:26,35.7,1.5,169.7
656,13:00:35,35.7,1.5,338.1
660,13:00:39,35.7,1.5,337.5
661,13:00:40,35.7,1.5,337.2
665,13:00:44,35.7,1.5,338.7
667,13:00:46,35.7,1.5,339.7
668,13:00:47,35.7,1.5,340.2
673,13:00:52,35.7,1.5,341.6
675,13:00:54,35.7,1.5,331.7
648,13:00:27,35.8,1.5,326.6
651,13:00:30,35.8,1.5,336.5
652,13:00:31,35.8,1.5,336.8
653,13:00:32,35.8,1.5,337.1
655,13:00:34,35.8,1.5,337.8
657,13:00:36,35.8,1.5,338.1
658,13:00:37,35.8,1.5,337.6
662,13:00:41,35.8,1.5,337.3
663,13:00:42,35.8,1.5,337.9
669,13:00:48,35.8,1.5,340.4
670,13:00:49,35.8,1.5,340.7
674,13:00:53,35.8,1.5,341.4
659,13:00:38,35.9,1.5,337.5
664,13:00:43,35.9,1.5,338.3
666,13:00:45,35.9,1.5,339.1
671,13:00:50,35.9,1.5,340.9
672,13:00:51,35.9,1.5,341.1
649,13:00:28,36,1.5,326.8
650,13:00:29,36,1.5,327.4
654,13:00:33,36.2,1.5,337.4
1056,13:07:16,37,1.5,124.6
1418,13:13:24,37.2,1.5,385.8
1276,13:11:02,37.3,1.5,133.5
698,13:01:17,37.5,1.5,353.1
681,13:01:00,37.6,1.5,118.1
682,13:01:01,37.6,1.5,243.5
684,13:01:03,37.6,1.5,331.5
687,13:01:06,37.6,1.5,349.3
689,13:01:08,37.6,1.5,350.1
691,13:01:10,37.6,1.5,350.8
692,13:01:11,37.6,1.5,351.1
694,13:01:13,37.6,1.5,352
700,13:01:19,37.6,1.5,344.1
702,13:01:21,37.6,1.5,343.6
704,13:01:23,37.6,1.5,336.5
705,13:01:24,37.6,1.5,345.5
706,13:01:25,37.6,1.5,353.8
707,13:01:26,37.6,1.5,360.1
708,13:01:27,37.6,1.5,360.3
683,13:01:02,37.7,1.5,288.6
688,13:01:07,37.7,1.5,349.8
690,13:01:09,37.7,1.5,350.4
693,13:01:12,37.7,1.5,351.6
695,13:01:14,37.7,1.5,352.3
699,13:01:18,37.7,1.5,344.3
703,13:01:22,37.7,1.5,343.2
709,13:01:28,37.7,1.5,360.5
685,13:01:04,37.8,1.5,348.7
686,13:01:05,37.8,1.5,348.8
701,13:01:20,37.8,1.5,343.5
1023,13:06:43,38.2,1.5,123
697,13:01:16,38.8,1.5,353.4
717,13:01:36,39.3,1.5,145
718,13:01:37,39.3,1.5,286.4
726,13:01:45,39.3,1.5,362.2
730,13:01:49,39.3,1.5,361.2
720,13:01:39,39.4,1.5,339
721,13:01:40,39.4,1.5,345.7
722,13:01:41,39.4,1.5,354.4
724,13:01:43,39.4,1.5,362.5
729,13:01:48,39.4,1.5,361.7
731,13:01:50,39.4,1.5,355
734,13:01:53,39.4,1.5,352.2
736,13:01:56,39.4,1.5,365.1
737,13:01:57,39.4,1.5,365.4
738,13:01:58,39.4,1.5,365.4
739,13:01:59,39.4,1.5,365.1
741,13:02:01,39.4,1.5,357.9
743,13:02:03,39.4,1.5,358.7
744,13:02:04,39.4,1.5,358.4
745,13:02:05,39.4,1.5,358.7
719,13:01:38,39.5,1.5,286.9
723,13:01:42,39.5,1.5,354.9
725,13:01:44,39.5,1.5,362.3
727,13:01:46,39.5,1.5,361.6
728,13:01:47,39.5,1.5,361.5
733,13:01:52,39.5,1.5,359.5
735,13:01:54,39.5,1.5,359.7
740,13:02:00,39.5,1.5,357.7
742,13:02:02,39.5,1.5,358.2
1146,13:08:46,39.5,1.5,116.5
732,13:01:51,39.7,1.5,360.1
696,13:01:15,40.1,1.5,352.8
1243,13:10:24,40.3,1.5,382.3
752,13:02:12,41.1,1.5,300
753,13:02:13,41.1,1.5,310.3
755,13:02:15,41.1,1.5,367.8
758,13:02:18,41.1,1.5,378
760,13:02:20,41.1,1.5,369.9
764,13:02:24,41.1,1.5,377.4
766,13:02:26,41.1,1.5,375.1
768,13:02:28,41.1,1.5,380.5
771,13:02:31,41.1,1.5,368.6
772,13:02:32,41.1,1.5,368.9
777,13:02:37,41.1,1.5,377.1
779,13:02:39,41.1,1.5,382.7
756,13:02:16,41.2,1.5,368.3
757,13:02:17,41.2,1.5,377.8
759,13:02:19,41.2,1.5,378.3
763,13:02:23,41.2,1.5,378
765,13:02:25,41.2,1.5,368.8
767,13:02:27,41.2,1.5,380.4
770,13:02:30,41.2,1.5,380.8
773,13:02:33,41.2,1.5,369
774,13:02:34,41.2,1.5,369.5
775,13:02:35,41.2,1.5,376.8
776,13:02:36,41.2,1.5,376.5
761,13:02:21,41.3,1.5,370.4
769,13:02:29,41.3,1.5,380.7
778,13:02:38,41.3,1.5,377.5
780,13:02:40,41.3,1.5,382.7
1339,13:13:05,41.3,1.5,420.4
754,13:02:14,41.4,1.5,358.5
762,13:02:22,41.5,1.5,370.9
1113,13:08:13,42.8,1.5,103.2
789,13:02:49,42.9,1.5,291.4
790,13:02:50,42.9,1.5,344.3
791,13:02:51,42.9,1.5,370.9
793,13:02:53,42.9,1.5,376.8
795,13:02:55,42.9,1.5,376.9
797,13:02:57,42.9,1.5,376.9
799,13:02:59,42.9,1.5,377.7
801,13:03:01,42.9,1.5,378.4
806,13:03:06,42.9,1.5,378.3
808,13:03:08,42.9,1.5,371.8
809,13:03:09,42.9,1.5,371.9
811,13:03:11,42.9,1.5,378
813,13:03:13,42.9,1.5,378.7
815,13:03:15,42.9,1.5,384.9
788,13:02:48,43,1.5,251.8
794,13:02:54,43,1.5,376.8
796,13:02:56,43,1.5,376.8
798,13:02:58,43,1.5,377.2
800,13:03:00,43,1.5,378.3
802,13:03:02,43,1.5,378
803,13:03:03,43,1.5,377.8
804,13:03:04,43,1.5,377.9
805,13:03:05,43,1.5,378.4
807,13:03:07,43,1.5,371.3
810,13:03:10,43,1.5,377.8
812,13:03:12,43,1.5,378.3
814,13:03:14,43,1.5,379
816,13:03:16,43,1.5,384.8
792,13:02:52,43.2,1.5,371.4
1353,13:13:19,43.5,1.5,383.8
952,13:05:32,44.4,1.5,392
826,13:03:26,44.6,1.5,369.9
837,13:03:37,44.6,1.5,375
1248,13:10:29,44.6,1.5,230.7
824,13:03:24,44.7,1.5,307.5
828,13:03:28,44.7,1.5,347.1
829,13:03:29,44.7,1.5,332.9
830,13:03:30,44.7,1.5,342.2
831,13:03:31,44.7,1.5,347.5
832,13:03:32,44.7,1.5,360.9
833,13:03:33,44.7,1.5,366.8
835,13:03:35,44.7,1.5,375.2
839,13:03:39,44.7,1.5,383.7
841,13:03:41,44.7,1.5,388.6
843,13:03:43,44.7,1.5,389.3
844,13:03:44,44.7,1.5,382.7
845,13:03:45,44.7,1.5,383
846,13:03:46,44.7,1.5,371.9
847,13:03:47,44.7,1.5,371.6
848,13:03:48,44.7,1.5,371.6
850,13:03:50,44.7,1.5,365.2
823,13:03:23,44.8,1.5,282.7
825,13:03:25,44.8,1.5,349.9
834,13:03:34,44.8,1.5,374.7
838,13:03:38,44.8,1.5,383.5
840,13:03:40,44.8,1.5,388.8
842,13:03:42,44.8,1.5,389
849,13:03:49,44.8,1.5,365
836,13:03:36,44.9,1.5,375
822,13:03:22,45,1.5,210
859,13:03:59,46.4,1.5,384.9
864,13:04:04,46.4,1.5,398.4
866,13:04:06,46.4,1.5,386.1
868,13:04:08,46.4,1.5,392.2
870,13:04:10,46.4,1.5,392.9
872,13:04:12,46.4,1.5,401.5
880,13:04:20,46.4,1.5,387.1
881,13:04:21,46.4,1.5,386.6
883,13:04:23,46.4,1.5,393.1
856,13:03:56,46.5,1.5,210.6
857,13:03:57,46.5,1.5,296.3
861,13:04:01,46.5,1.5,397.2
863,13:04:03,46.5,1.5,398
867,13:04:07,46.5,1.5,386.1
874,13:04:14,46.5,1.5,401
876,13:04:16,46.5,1.5,401.6
877,13:04:17,46.5,1.5,407.2
878,13:04:18,46.5,1.5,406.6
879,13:04:19,46.5,1.5,399.1
884,13:04:24,46.5,1.5,392.6
858,13:03:58,46.6,1.5,340.8
860,13:04:00,46.6,1.5,396.9
862,13:04:02,46.6,1.5,397.7
865,13:04:05,46.6,1.5,398.3
869,13:04:09,46.6,1.5,392.4
871,13:04:11,46.6,1.5,401.6
873,13:04:13,46.6,1.5,401.3
875,13:04:15,46.6,1.5,401.2
882,13:04:22,46.9,1.5,393.2
1620,13:16:46,47.4,1.5,133.4
894,13:04:34,48.2,1.5,414.5
896,13:04:36,48.2,1.5,408.6
898,13:04:38,48.2,1.5,415.2
900,13:04:40,48.2,1.5,415.3
902,13:04:42,48.2,1.5,415.4
904,13:04:44,48.2,1.5,410.6
908,13:04:48,48.2,1.5,396.2
909,13:04:49,48.2,1.5,396.7
910,13:04:50,48.2,1.5,396.2
911,13:04:51,48.2,1.5,395.6
912,13:04:52,48.2,1.5,395
913,13:04:53,48.2,1.5,394.5
915,13:04:55,48.2,1.5,393.8
890,13:04:30,48.3,1.5,314.2
891,13:04:31,48.3,1.5,372.1
892,13:04:32,48.3,1.5,405.8
895,13:04:35,48.3,1.5,409.1
897,13:04:37,48.3,1.5,409.1
899,13:04:39,48.3,1.5,415.4
901,13:04:41,48.3,1.5,415.3
903,13:04:43,48.3,1.5,410.3
906,13:04:46,48.3,1.5,395.9
907,13:04:47,48.3,1.5,396
914,13:04:54,48.3,1.5,394.2
916,13:04:56,48.3,1.5,393.5
917,13:04:57,48.3,1.5,393.2
918,13:04:58,48.3,1.5,392.9
905,13:04:45,48.4,1.5,395.9
827,13:03:27,48.5,1.5,376
893,13:04:33,48.5,1.5,414.6
923,13:05:03,49.9,1.5,174.2
924,13:05:04,50,1.5,330.4
926,13:05:06,50,1.5,410.3
928,13:05:08,50,1.5,420.5
930,13:05:10,50,1.5,420.7
931,13:05:11,50,1.5,420.6
933,13:05:13,50,1.5,421
934,13:05:14,50,1.5,426.1
935,13:05:15,50,1.5,426.3
937,13:05:17,50,1.5,426.5
939,13:05:19,50,1.5,392.2
941,13:05:21,50,1.5,392.3
943,13:05:23,50,1.5,392.2
945,13:05:25,50,1.5,392.2
946,13:05:26,50,1.5,392.2
950,13:05:30,50,1.5,392.1
951,13:05:31,50,1.5,392.1
925,13:05:05,50.1,1.5,352.8
927,13:05:07,50.1,1.5,420.2
929,13:05:09,50.1,1.5,421
932,13:05:12,50.1,1.5,420.5
936,13:05:16,50.1,1.5,426.4
938,13:05:18,50.1,1.5,403.6
940,13:05:20,50.1,1.5,392.2
942,13:05:22,50.1,1.5,392.1
944,13:05:24,50.1,1.5,392.2
948,13:05:28,50.1,1.5,392.1
949,13:05:29,50.1,1.5,392
947,13:05:27,50.2,1.5,392.1
957,13:05:37,51.8,1.5,275
959,13:05:39,51.8,1.5,352.8
960,13:05:40,51.8,1.5,407
961,13:05:41,51.8,1.5,419.2
963,13:05:43,51.8,1.5,424.5
965,13:05:45,51.8,1.5,424.8
967,13:05:47,51.8,1.5,417.2
969,13:05:49,51.8,1.5,423.2
970,13:05:50,51.8,1.5,422.6
971,13:05:51,51.8,1.5,405
973,13:05:53,51.8,1.5,394
974,13:05:54,51.8,1.5,393.4
975,13:05:55,51.8,1.5,393.1
976,13:05:56,51.8,1.5,392.8
978,13:05:58,51.8,1.5,392.4
980,13:06:00,51.8,1.5,392.1
984,13:06:04,51.8,1.5,391.8
956,13:05:36,51.9,1.5,172.4
962,13:05:42,51.9,1.5,424.3
964,13:05:44,51.9,1.5,424.7
966,13:05:46,51.9,1.5,424.3
968,13:05:48,51.9,1.5,423.3
977,13:05:57,51.9,1.5,392.5
979,13:05:59,51.9,1.5,392.3
981,13:06:01,51.9,1.5,391.9
982,13:06:02,51.9,1.5,391.9
983,13:06:03,51.9,1.5,391.8
1517,13:15:03,52,1.5,395.5
972,13:05:52,52.1,1.5,405.1
1888,13:21:15,52.5,1.5,390
991,13:06:11,53.6,1.5,320.5
992,13:06:12,53.6,1.5,381.8
993,13:06:13,53.6,1.5,413.7
994,13:06:14,53.6,1.5,420.7
995,13:06:15,53.6,1.5,421.2
996,13:06:16,53.6,1.5,421.7
998,13:06:18,53.6,1.5,422.6
1000,13:06:20,53.6,1.5,423.6
1004,13:06:24,53.6,1.5,417.2
1006,13:06:26,53.6,1.5,389.7
1008,13:06:28,53.6,1.5,389.8
1010,13:06:30,53.6,1.5,390
1011,13:06:31,53.6,1.5,390
1012,13:06:32,53.6,1.5,390.1
1013,13:06:33,53.6,1.5,390.2
1014,13:06:34,53.6,1.5,390.3
1016,13:06:36,53.6,1.5,390.3
1017,13:06:37,53.6,1.5,390.4
990,13:06:10,53.7,1.5,251.8
997,13:06:17,53.7,1.5,422.2
999,13:06:19,53.7,1.5,423
1001,13:06:21,53.7,1.5,424
1003,13:06:23,53.7,1.5,424.8
1005,13:06:25,53.7,1.5,389.6
1007,13:06:27,53.7,1.5,389.7
1015,13:06:35,53.7,1.5,390.3
1018,13:06:38,53.7,1.5,390.5
1009,13:06:29,53.8,1.5,389.9
1002,13:06:22,53.9,1.5,424.5
1554,13:15:40,54.8,1.5,128.9
1024,13:06:44,55.3,1.5,291.8
1026,13:06:46,55.4,1.5,400.9
1028,13:06:48,55.4,1.5,420.9
1030,13:06:50,55.4,1.5,421.1
1034,13:06:54,55.4,1.5,422.5
1035,13:06:55,55.4,1.5,422.5
1036,13:06:56,55.4,1.5,422.8
1037,13:06:57,55.4,1.5,423.2
1039,13:06:59,55.4,1.5,388.5
1041,13:07:01,55.4,1.5,388.6
1043,13:07:03,55.4,1.5,388.6
1045,13:07:05,55.4,1.5,388.8
1047,13:07:07,55.4,1.5,388.8
1049,13:07:09,55.4,1.5,388.8
1050,13:07:10,55.4,1.5,388.9
1051,13:07:11,55.4,1.5,388.9
1052,13:07:12,55.4,1.5,389
1025,13:06:45,55.5,1.5,326.8
1027,13:06:47,55.5,1.5,414.4
1029,13:06:49,55.5,1.5,421
1031,13:06:51,55.5,1.5,421.4
1033,13:06:53,55.5,1.5,422.1
1038,13:06:58,55.5,1.5,415.6
1040,13:07:00,55.5,1.5,388.5
1042,13:07:02,55.5,1.5,388.6
1044,13:07:04,55.5,1.5,388.7
1046,13:07:06,55.5,1.5,388.9
1048,13:07:08,55.5,1.5,388.8
1032,13:06:52,55.6,1.5,421.7
958,13:05:38,55.8,1.5,324.8
1484,13:14:30,57,1.5,399.5
1057,13:07:17,57.1,1.5,249
1059,13:07:19,57.2,1.5,362.7
1061,13:07:21,57.2,1.5,419.6
1063,13:07:23,57.2,1.5,420.2
1064,13:07:24,57.2,1.5,419.9
1065,13:07:25,57.2,1.5,419.6
1066,13:07:26,57.2,1.5,419.9
1068,13:07:28,57.2,1.5,420.5
1070,13:07:30,57.2,1.5,412.3
1072,13:07:32,57.2,1.5,387.9
1073,13:07:33,57.2,1.5,387.8
1074,13:07:34,57.2,1.5,387.7
1076,13:07:36,57.2,1.5,387.7
1077,13:07:37,57.2,1.5,387.7
1078,13:07:38,57.2,1.5,387.7
1079,13:07:39,57.2,1.5,387.7
1080,13:07:40,57.2,1.5,387.7
1081,13:07:41,57.2,1.5,387.6
1083,13:07:43,57.2,1.5,387.6
1085,13:07:45,57.2,1.5,387.5
1058,13:07:18,57.3,1.5,320.7
1060,13:07:20,57.3,1.5,407.2
1067,13:07:27,57.3,1.5,419.9
1069,13:07:29,57.3,1.5,425.9
1071,13:07:31,57.3,1.5,400.5
1075,13:07:35,57.3,1.5,387.8
1082,13:07:42,57.3,1.5,387.6
1084,13:07:44,57.3,1.5,387.5
1062,13:07:22,57.6,1.5,419.8
1451,13:13:57,58.3,1.5,399.6
1114,13:08:14,58.9,1.5,205.3
1116,13:08:16,58.9,1.5,322.9
1118,13:08:18,58.9,1.5,399.3
1120,13:08:20,58.9,1.5,399.9
1124,13:08:24,58.9,1.5,405.9
1126,13:08:26,58.9,1.5,406.7
1130,13:08:30,58.9,1.5,408.6
1137,13:08:37,58.9,1.5,378
1139,13:08:39,58.9,1.5,377.9
1115,13:08:15,59,1.5,261.6
1117,13:08:17,59,1.5,374.7
1119,13:08:19,59,1.5,399.5
1125,13:08:25,59,1.5,406.3
1127,13:08:27,59,1.5,407.1
1128,13:08:28,59,1.5,407.6
1131,13:08:31,59,1.5,409.1
1132,13:08:32,59,1.5,409.7
1134,13:08:34,59,1.5,415.3
1135,13:08:35,59,1.5,415.6
1136,13:08:36,59,1.5,415.7
1138,13:08:38,59,1.5,377.9
1140,13:08:40,59,1.5,378
1141,13:08:41,59,1.5,378
1142,13:08:42,59,1.5,378.1
1121,13:08:21,59.1,1.5,405.2
1123,13:08:23,59.1,1.5,405.6
1129,13:08:29,59.1,1.5,408
1133,13:08:33,59.1,1.5,415.2
1122,13:08:22,59.2,1.5,405.3
1148,13:08:48,60.7,1.5,279.7
1150,13:08:50,60.7,1.5,383.5
1152,13:08:52,60.7,1.5,424.7
1154,13:08:54,60.7,1.5,425.2
1156,13:08:56,60.7,1.5,426.1
1157,13:08:57,60.7,1.5,433.4
1158,13:08:58,60.7,1.5,433.5
1161,13:09:01,60.7,1.5,399.1
1162,13:09:02,60.7,1.5,398.5
1163,13:09:03,60.7,1.5,398.1
1167,13:09:07,60.7,1.5,398.6
1169,13:09:09,60.7,1.5,399.2
1173,13:09:13,60.7,1.5,405.3
1147,13:08:47,60.8,1.5,167.7
1151,13:08:51,60.8,1.5,413.7
1153,13:08:53,60.8,1.5,425.1
1155,13:08:55,60.8,1.5,425.6
1159,13:08:59,60.8,1.5,433.3
1160,13:09:00,60.8,1.5,413.9
1164,13:09:04,60.8,1.5,397.8
1165,13:09:05,60.8,1.5,398
1166,13:09:06,60.8,1.5,398.2
1168,13:09:08,60.8,1.5,398.9
1170,13:09:10,60.8,1.5,399.9
1171,13:09:11,60.8,1.5,405
1172,13:09:12,60.8,1.5,405.2
1174,13:09:14,60.8,1.5,405.5
1175,13:09:15,60.8,1.5,405.7
1149,13:08:49,60.9,1.5,349.9
1520,13:15:06,62,1.5,133.6
1587,13:16:13,62,1.5,129.1
1180,13:09:20,62.5,1.5,232.1
1182,13:09:22,62.5,1.5,410.7
1183,13:09:23,62.5,1.5,440.2
1184,13:09:24,62.5,1.5,448.3
1185,13:09:25,62.5,1.5,448.3
1187,13:09:27,62.5,1.5,448.6
1189,13:09:29,62.5,1.5,448.6
1191,13:09:31,62.5,1.5,448.9
1193,13:09:33,62.5,1.5,415.2
1195,13:09:35,62.5,1.5,414
1199,13:09:39,62.5,1.5,413.2
1201,13:09:41,62.5,1.5,412.6
1203,13:09:43,62.5,1.5,412
1205,13:09:45,62.5,1.5,411.6
1207,13:09:47,62.5,1.5,411.4
1208,13:09:48,62.5,1.5,411.2
1181,13:09:21,62.6,1.5,375.1
1190,13:09:30,62.6,1.5,448.8
1194,13:09:34,62.6,1.5,414.6
1196,13:09:36,62.6,1.5,413.7
1197,13:09:37,62.6,1.5,413.5
1198,13:09:38,62.6,1.5,413.3
1200,13:09:40,62.6,1.5,412.8
1202,13:09:42,62.6,1.5,412.3
1204,13:09:44,62.6,1.5,411.8
1206,13:09:46,62.6,1.5,411.5
1186,13:09:26,62.7,1.5,448.5
1188,13:09:28,62.7,1.5,448.5
1192,13:09:32,62.7,1.5,433.7
1214,13:09:54,64.3,1.5,145.9
1216,13:09:56,64.3,1.5,357.3
1218,13:09:58,64.3,1.5,412.3
1222,13:10:02,64.3,1.5,427.4
1223,13:10:03,64.3,1.5,427.9
1224,13:10:04,64.3,1.5,438.1
1226,13:10:06,64.3,1.5,438.8
1227,13:10:07,64.3,1.5,439.1
1229,13:10:09,64.3,1.5,439.6
1231,13:10:11,64.3,1.5,414.6
1233,13:10:13,64.3,1.5,407
1235,13:10:16,64.3,1.5,407.2
1239,13:10:20,64.3,1.5,407.1
1241,13:10:22,64.3,1.5,407
1215,13:09:55,64.4,1.5,308.9
1217,13:09:57,64.4,1.5,400.3
1221,13:10:01,64.4,1.5,435.3
1225,13:10:05,64.4,1.5,438.5
1228,13:10:08,64.4,1.5,439.4
1230,13:10:10,64.4,1.5,439.8
1232,13:10:12,64.4,1.5,407
1234,13:10:14,64.4,1.5,407.1
1236,13:10:17,64.4,1.5,407.2
1237,13:10:18,64.4,1.5,407.2
1238,13:10:19,64.4,1.5,407.2
1240,13:10:21,64.5,1.5,407.1
1242,13:10:23,64.7,1.5,406.9
1219,13:09:59,65.4,1.5,429.2
1250,13:10:31,66.1,1.5,376.2
1251,13:10:32,66.1,1.5,426.1
1253,13:10:35,66.1,1.5,427.2
1254,13:10:37,66.1,1.5,427.7
1255,13:10:39,66.1,1.5,428.4
1257,13:10:42,66.1,1.5,428.7
1258,13:10:44,66.1,1.5,429.3
1260,13:10:46,66.1,1.5,403.6
1262,13:10:48,66.1,1.5,396.7
1264,13:10:50,66.1,1.5,396.7
1265,13:10:51,66.1,1.5,396.7
1266,13:10:52,66.1,1.5,396.7
1268,13:10:54,66.1,1.5,396.7
1270,13:10:56,66.1,1.5,396.7
1271,13:10:57,66.1,1.5,396.7
1249,13:10:30,66.2,1.5,331.7
1256,13:10:40,66.2,1.5,428.7
1259,13:10:45,66.2,1.5,429.6
1261,13:10:47,66.2,1.5,396.7
1263,13:10:49,66.2,1.5,396.7
1269,13:10:55,66.2,1.5,396.7
1272,13:10:58,66.2,1.5,396.7
1267,13:10:53,66.4,1.5,396.7
1252,13:10:34,66.6,1.5,426.5
1220,13:10:00,66.9,1.5,435.7
1279,13:11:05,67.8,1.5,344.5
1299,13:11:25,67.8,1.5,394.9
1278,13:11:04,67.9,1.5,283.7
1280,13:11:06,67.9,1.5,380.8
1282,13:11:08,67.9,1.5,425.3
1284,13:11:10,67.9,1.5,425.9
1286,13:11:12,67.9,1.5,426.6
1288,13:11:14,67.9,1.5,427
1289,13:11:15,67.9,1.5,427.5
1290,13:11:16,67.9,1.5,428
1291,13:11:17,67.9,1.5,428.1
1292,13:11:18,67.9,1.5,403
1293,13:11:19,67.9,1.5,395.5
1294,13:11:20,67.9,1.5,395.3
1295,13:11:21,67.9,1.5,395.2
1301,13:11:27,67.9,1.5,394.7
1303,13:11:29,67.9,1.5,394.7
1305,13:11:31,67.9,1.5,394.7
1277,13:11:03,68,1.5,172.2
1281,13:11:07,68,1.5,418.4
1283,13:11:09,68,1.5,425.5
1285,13:11:11,68,1.5,426.1
1287,13:11:13,68,1.5,427
1296,13:11:22,68,1.5,395.1
1298,13:11:24,68,1.5,395
1300,13:11:26,68,1.5,394.9
1302,13:11:28,68,1.5,394.7
1304,13:11:30,68,1.5,394.7
1297,13:11:23,68.2,1.5,395
1825,13:20:12,69.5,1.5,125.3
